name,lat,lon
피자굽는집,37.5493169,127.171015
솔커피호프,37.5445851,127.145068
오케이치킨성내점,37.5320395,127.124476
청평숯불갈비,37.5458776,127.133880
삼대냉면,37.5447754,127.144220
봉래면옥,37.5365373,127.146671
탄탄대로,37.5411641,127.142765
상희식당,37.5487937,127.171511
가이토,37.5520665,127.142435
수라연,37.5279714,127.120216
김가네상일점,37.5525183,127.175277
방콕 그집,37.5283195,127.123395
소담국시,37.5421921,127.134303
박가네 찹쌀순대국,37.5538474,127.129378
바리스타곰,37.5489005,127.172394
딥오리진&무지개(Deep origin&Muzidog),37.5250137,127.131026
굽네치킨 강일동점,37.5643777,127.173663
윌리엄커피,37.5326002,127.122440
문어수육상회,37.5503508,127.172612
만남호프,37.5343466,127.132343
지도리치킨,37.5322550,127.141334
진미한우곱창,37.5388814,127.137873
힘난다버거 굽은다리역점,37.5451748,127.141731
옛날소머리국밥집,37.5608728,127.160866
모락,37.5506166,127.125774
맛고을,37.5283429,127.135070
카페비,37.5532318,127.154501
중앙커피숍,37.5487467,127.130354
다모아먹자집,37.5273341,127.134842
몽땅족발,37.5401748,127.125134
자담치킨,37.5446745,127.130053
카페이유,37.5539001,127.130612
나무 하우스(치킨호프),37.5287027,127.135580
치킨마루 강일점,37.5657119,127.173168
노가리앤비어,37.5520558,127.136188
와와,37.5505909,127.140734
오동도,37.5276045,127.134718
엄마 손맛 지짐이,37.5428568,127.127934
교촌치킨 암사1호점,37.5531187,127.128291
명태어장(강일점),37.5657119,127.173168
한강허브대중탕식당,37.5405985,127.124897
산수고원,37.5268950,127.147965
황금성,37.5477590,127.135365
예전지짐이,37.5332155,127.136640
본죽(강동구청점),37.5303851,127.121158
청년茶房,37.5461576,127.141145
쭈꾸미도사,37.5370559,127.126487
옹심이 칼국수,37.5497379,127.172724
코지(COZY),37.5492337,127.172542
이삭토스트 강동성심병원점,37.5372091,127.134747
온정담,37.5335763,127.136268
얌샘김밥 길동점,37.5385977,127.141549
이모네왕냉면,37.5484786,127.144125
비에이치씨(BHC)치킨,37.5489235,127.125115
본죽 강일지구점,37.5658825,127.173531
한스시,37.5356535,127.139835
성내회직판장,37.5333515,127.127748
둔촌 참숯가마 사우나 구내식당,37.5288472,127.143058
촌국수,37.5464176,127.134412
미교스시,37.5545591,127.129402
작은깡통,37.5428285,127.144771
딱한잔호프,37.5425957,127.143616
봉메밀,37.5384679,127.151913
서지멀순대국,37.5408720,127.145933
용문칼국수,37.5491167,127.172395
스시현,37.5365155,127.126362
동명,37.5461844,127.141326
토속다인,37.5521734,127.143521
솔커피호프,37.5461747,127.134106
롤앤스시,37.5522944,127.154782
아게몽,37.5330256,127.137251
회뜨는집,37.5405227,127.144155
장수해물탕,37.5418372,127.129335
단풍애 김밥,37.5241720,127.134475
패티앤빅왕돈가스,37.5466792,127.134119
옛날팥칼국수,37.5377710,127.139670
천호구르메 별관,37.5399733,127.128189
헤븐스키(Heaven's key),37.5386134,127.127655
석쇠 생선구이집,37.5420751,127.134167
메가비어 상일점,37.5502523,127.172182
피자스톰 강동점,37.5470966,127.131483
마츠리 참치,37.5522009,127.143057
온도계,37.5367316,127.126441
구스(Koo's) 돈까스,37.5496555,127.146911
오크 장작구이,37.5312335,127.128378
북촌손만두,37.5404709,127.126334
명일원조닭발,37.5502889,127.144627
아향,37.5591050,127.168728
수유리 우동집,37.5511470,127.126963
상일뚝방집,37.5485488,127.172586
테이스터스 푸드,37.5457397,127.136357
때지네,37.5460671,127.133597
형네고기집,37.5339234,127.123744
(신)본가닭발,37.5420119,127.134269
천하일미,37.5333515,127.127748
한솥도시락 강동아트센타앞점,37.5519687,127.155788
안심한우(고덕역점),37.5532318,127.154501
2.5 짜장,37.5355227,127.127921
장안면옥,37.5465631,127.155551
다다감자탕,37.5442968,127.145045
양푼이찌게마을,37.5370516,127.138492
부자족발 부자보쌈,37.5326015,127.129749
해피도시락,37.5432783,127.145405
원조명동찌게마을,37.5269108,127.134694
국수한그릇,37.5507088,127.140067
맛집냉면 만두전골,37.5299723,127.136340
덕이네 밥상,37.5320214,127.140813
명동찌개마을,37.5273719,127.124910
더두툼 생고기 2호점,37.5504866,127.172138
복바다김밥,37.5288920,127.135569
토담골 멸치국수,37.5551007,127.136601
풍천민물장어전문점,37.5252260,127.134567
비어하베스터,37.5485488,127.172586
피카소,37.5473858,127.173115
카토멘 명일역점,37.5498181,127.146561
라메르,37.5384306,127.138087
맛상상,37.5251764,127.130551
토종 소돼지,37.5500907,127.171786
마실,37.5527002,127.154477
옛마당,37.5426750,127.129416
광나루소곱창,37.5473858,127.173115
닭강정 치킨,37.5506311,127.129101
족발촌,37.5360546,127.127617
풍년상회,37.5363617,127.126904
동선미가,37.5387656,127.136650
수유리 우동집,37.5399366,127.128811
영근횟집,37.5381644,127.142250
죠스떡볶이,37.5372091,127.134747
소육옥,37.5427055,127.134406
지우참치,37.5450469,127.143225
장수산 풍천민물장어,37.5370730,127.127392
대구형제막창,37.5247664,127.134702
바른짬뽕,37.5489093,127.172519
양선생,37.5487653,127.172462
김밥천국,37.5404561,127.147120
황금오리,37.5353532,127.142381
월하,37.5370516,127.138492
김여사네국수,37.5358915,127.128510
인(in),37.5271899,127.126595
한양 숯불갈비,37.5287603,127.132435
해피토스트,37.5324010,127.139807
깐부치킨 고덕역점,37.5527002,127.154477
만선,37.5502913,127.126713
정드린 치킨,37.5508047,127.135077
CLASSIC(클래식),37.5390470,127.126603
목우촌 미소와돈 강동구청점,37.5298620,127.121712
소나타커피호프,37.5466507,127.135409
오륙도,37.5344687,127.127761
유로스타코리아,37.5519773,127.133890
락,37.5423125,127.131361
짬뽕지존(길동점),37.5352846,127.139427
치킨을 사랑한 떡볶이 강동점,37.5252260,127.134567
종하네식당,37.5621512,127.168135
선남 Sea,37.5504088,127.126328
파스타(Pasta)130,37.5237242,127.132030
떡볶이참잘하는집떡참 강동성내점,37.5304661,127.129836
서울진우동덮밥,37.5305192,127.122188
버브비,37.5491255,127.172564
빽다방 (천호역 롯데점),37.5369122,127.126068
가을,37.5512453,127.143587
밥이랑술이랑,37.5607834,127.153509
카페로드,37.5357009,127.137867
장미,37.5324013,127.123176
소희네지짐이,37.5496848,127.129314
해피코코 천하일미,37.5435447,127.141106
원조멸치국수,37.5278790,127.130974
황기순의손칼국수강동구청점,37.5302391,127.122912
훌랄라참숯바베큐(상일1호점),37.5508199,127.172184
용호관,37.5393070,127.127837
카페타셋,37.5253665,127.129748
하나미치,37.5308357,127.121035
대원식당,37.5545760,127.130432
국시사랑,37.5515289,127.131988
아썸(Awesome),37.5532905,127.127725
왕실커피호프,37.5428351,127.131283
바고,37.5457160,127.125030
박리김밥,37.5304550,127.123240
스모프,37.5609156,127.162552
미분당 길동점,37.5368960,127.140562
화구닭발,37.5501076,127.138006
완자네콩가게,37.5385889,127.141368
슈에뜨펌,37.5378483,127.127009
까페뮤(cafe mew),37.5283418,127.136032
수두가지이야기,37.5428482,127.135764
스시팡(상일점),37.5489272,127.172654
도마족발,37.5373529,127.142758
다락,37.5246140,127.133978
차오차오(강일점),37.5647462,127.174298
연가짬뽕,37.5287898,127.121688
대박포차,37.5378780,127.140620
의리치킨,37.5429546,127.144816
포로이 상일점,37.5496478,127.172747
역전할머니맥주 암사점,37.5493159,127.128906
잇츠(EATS),37.5545760,127.130432
은정이네 먹거리,37.5411641,127.142765
동원,37.5276158,127.124356
퓨전냉면.돈까스,37.5259171,127.128867
바른맥주 성내점,37.5335083,127.132726
돈 먹 소,37.5588678,127.170787
영,37.5474805,127.134629
우리두리푸드,37.5516875,127.135237
낭띠발아,37.5496618,127.125603
실내포장마차,37.5465877,127.127238
묵호,37.5329600,127.123063
교촌치킨(암사2호점),37.5549767,127.134722
채선당(둔촌점),37.5344675,127.144619
타쿠미,37.5259824,127.134987
소만,37.5454282,127.140804
굽네치킨,37.5613643,127.170261
강동포차,37.5481407,127.132458
마시쭈,37.5371122,127.140641
장홍규중화요리,37.5518799,127.132419
바른맥주 암사점,37.5519146,127.133562
요인요아웃,37.5493328,127.172531
마약낙곱새 강동점,37.5391503,127.139072
새담,37.5414135,127.145153
가인채 강동점,37.5457058,127.142230
대아식당,37.5651897,127.172884
갓돈,37.5402045,127.122566
대박김밥,37.5501259,127.172374
콘서트,37.5419957,127.124311
까페 아스노바,37.5394906,127.140850
현진이네 소문난빈대떡,37.5308846,127.142089
봉구스밥버거,37.5490159,127.153960
대박이네곱창,37.5277842,127.135171
다리미삼겹살 천호점,37.5386693,127.125980
상일동 287,37.5485672,127.172382
로얄커피숍,37.5348959,127.124209
왕짬뽕,37.5458612,127.124023
솟대,37.5258401,127.133369
명일맛집,37.5481338,127.146060
명성커피호프,37.5414034,127.130556
양도령숯불민물장어,37.5415986,127.141068
수리아,37.5360483,127.125082
하다식당,37.5324455,127.123968
아빠감자탕,37.5388219,127.126456
The 식객,37.5457780,127.169671
진참치랑연어,37.5280261,127.144064
청도양꼬치,37.5371122,127.140641
삼성웰스토리(주)헬스기빙365,37.5486627,127.174793
토담한식뷔폐,37.5361289,127.125603
b612favori,37.5421071,127.121075
아름다운 제주돈,37.5527869,127.142787
샤브퀸,37.5325739,127.121728
쌈촌명일점,37.5541585,127.155555
예루,37.5280492,127.123372
알랑가몰라 치킨호프,37.5410009,127.143647
길동 볼링장,37.5359241,127.139587
꼬꼬두마리 옛날쌀통닭,37.5587791,127.169791
농부의 꿈,37.5501615,127.172646
피자알볼로 명일암사점,37.5545072,127.143311
베트남 쌀국수 전문점,37.5356807,127.139700
아지트 실내포차,37.5286942,127.142877
쿠우쿠우 천호점,37.5386134,127.127655
전주한옥마을닭꼬치 강동점,37.5477400,127.128123
수지네 식당 암사점,37.5499406,127.126044
상일맥주,37.5491792,127.172836
암사면옥,37.5492262,127.128555
단추,37.5323558,127.139931
불닭발 동대문 엽기떡볶이,37.5488649,127.172122
연풍민락,37.5386134,127.127655
가정식당,37.5427980,127.123849
소문난이모네곱창,37.5362536,127.126961
아라,37.5477705,127.141012
녹두장군 Ⅱ,37.5393159,127.127939
성내부침개,37.5285496,127.135523
씨푸드 박스,37.5422958,127.121619
명랑김밥,37.5279763,127.124164
성식이네 매운닭발,37.5355664,127.137278
메콩타이 고덕역점,37.5532930,127.155927
동대문엽기떡볶이,37.5392541,127.126706
착한고기집,37.5410352,127.145062
예가족발,37.5330149,127.138699
천호 구르메,37.5364974,127.126463
세하니허브닭강정,37.5482581,127.132198
뜨락,37.5501351,127.172205
장위동유성집 강동구청점,37.5298978,127.121916
요리왕,37.5517454,127.131774
온더무드,37.5393714,127.126547
북경반점,37.5451935,127.133335
오니오니,37.5488367,127.172903
골드참치,37.5394906,127.140850
스시해,37.5485516,127.143288
오늘은타코야끼,37.5418550,127.137539
한국피자헛강동3호점,37.5384695,127.135609
전주식당,37.5541230,127.155136
새벽길 빨간오뎅,37.5339911,127.127828
이디야상일리엔파크점,37.5525183,127.175277
독도쭈꾸미 3호점,37.5368758,127.126441
산수고원,37.5462163,127.144766
둔촌김밥,37.5283025,127.138860
마곡닭한마리 강동직영점,37.5311122,127.123750
무한까까(길동점),37.5364124,127.138072
주문진,37.5259630,127.128097
스시꽃피다,37.5282292,127.123610
유월드 코퍼레이션,37.5475423,127.127579
더플랩잭(The Flapjack Pancake Desert Cafe),37.5488293,127.171783
호치킨 성내3동점,37.5289554,127.135286
등촌샤브칼국수 천호점,37.5411401,127.123925
젠,37.5498574,127.171095
코다리요리전문점 만찬,37.5312986,127.149795
스시연,37.5541288,127.135558
라라부루스,37.5391550,127.126728
전주집,37.5493997,127.126338
카페하임,37.5296198,127.137335
펠리스호프,37.5378779,127.132858
통통김치찌개,37.5309319,127.123897
옛날 손 칼국수,37.5464434,127.170589
용문객잔,37.5466802,127.133236
둥지,37.5364344,127.134576
지가네양꼬치,37.5451039,127.132905
신사호프,37.5362066,127.136827
오민방 꼬치구이,37.5327158,127.132352
고향산촌,37.5317081,127.146514
마왕족발,37.5603129,127.155047
심플리앤(Simply&),37.5378780,127.140620
석촌오리,37.5356331,127.149226
장터순대국,37.5493520,127.136952
추오정남원추어탕,37.5260673,127.147035
디벨롭커피랩(Develop Coffee Lab) 강동점,37.5402700,127.136936
시골소머리,37.5604682,127.153361
빈대떡친구,37.5364567,127.146241
멘야끼,37.5246140,127.133978
반피셋,37.5394906,127.140850
무봉리순대국&감자탕,37.5487831,127.172598
이바돔 감자탕(강동역점),37.5357682,127.134111
와우1.2,37.5287564,127.135897
도시락,37.5325739,127.121728
페리카나치킨 암사역점,37.5495333,127.127832
죠스 떡볶이,37.5507361,127.174073
파파스,37.5427980,127.123849
발리,37.5312902,127.141932
더부케(한방차음료연구원),37.5277303,127.126833
바다의 정원,37.5353641,127.124538
더스푼,37.5499045,127.175882
Ondo,37.5335228,127.135815
동인푸드,37.5461911,127.135555
가마로 강정,37.5310919,127.142044
시골목장 생고기,37.5354011,127.139993
성심,37.5367947,127.134723
커피볶는집,37.5605645,127.155546
뒷고기한잔,37.5481769,127.132345
림 2호점,37.5461988,127.144336
카페 러블리,37.5537388,127.129819
유천냉면직화쭈꾸미용궁,37.5427234,127.142270
하루일닭,37.5508062,127.125480
한국통닭,37.5381917,127.142035
남한강 매운탕,37.5476591,127.143728
대한국민 생고기,37.5280266,127.135918
호식이두마리치킨 암사1호,37.5527767,127.136087
공차 천호역점,37.5382456,127.126195
담소사골순대 암사역점,37.5531187,127.128291
full pan(풀팬),37.5401484,127.124501
생어거스틴 성내점,37.5279714,127.120216
이조식당,37.5532846,127.148435
백채김치찌개 상일동점,37.5487937,127.171511
왕언니네,37.5614726,127.170091
권가네 김밥천국,37.5346162,127.132977
교촌치킨 명일1호,37.5496555,127.146911
만나하우스,37.5443636,127.142001
경숙이네 포장마차,37.5426387,127.129665
소문난 식당,37.5388702,127.131785
샤브마켓,37.5509047,127.142025
강화고동집,37.5538944,127.135727
설해 곱창,37.5495409,127.129111
몽구 노가리,37.5495333,127.127832
나들목포차,37.5332799,127.143225
병천순대국,37.5287254,127.131394
무너진 만리장성,37.5244706,127.133310
카페아셀,37.5244903,127.131783
요거트빌리지,37.5498269,127.146731
이슬이 술상밥상,37.5433827,127.141004
도둑냉면,37.5490720,127.172157
감나무집,37.5774765,127.168486
아이와,37.5421122,127.124877
고기세끼,37.5466665,127.144982
바다생선구이,37.5490720,127.172157
찰스치킨,37.5425188,127.140097
자가제빵 선명희피자(길동점),37.5375715,127.140835
정춘자 왕코다리찜능이오리백숙,37.5483151,127.129493
디자인스,37.5287564,127.135897
명일바지락칼국수,37.5447391,127.144412
벼락푸드,37.5489666,127.135141
도둑냉면2,37.5490720,127.172157
보스토치니,37.5405985,127.124897
조아요 실내포차,37.5497562,127.129960
카페포텐셜,37.5482780,127.146083
bhc고덕중앙점,37.5549400,127.135276
깨비국수,37.5343013,127.140455
HERE 카페,37.5526867,127.127916
김선장횟집,37.5499724,127.130039
주하나황태곰탕,37.5236264,127.130876
노가리야,37.5516454,127.132622
연탄불고기,37.5362569,127.123781
진도아리랑,37.5356535,127.139835
동래푸드,37.5398526,127.146972
키즈필키즈카페,37.5251094,127.134171
한잔해,37.5403492,127.122057
뚱삼촌연탄구이,37.5435850,127.145044
백돈가,37.5518041,127.135655
후라이드 참 잘하는집(후참),37.5593918,127.169747
놀러와,37.5397561,127.129162
해뜰날포차,37.5421663,127.133205
해선민어마을,37.5238251,127.130435
러브올디저트(Love all desserts),37.5395864,127.127747
고봉민 김밥인 강동암사점,37.5507590,127.127438
팔공티 고덕점,37.5522571,127.155721
미양가,37.5271905,127.134322
정가네황태해장국 (본점),37.5401484,127.124501
동신상회,37.5340268,127.143951
쌀통닭 강일점,37.5646114,127.174049
신전떡볶이,37.5266323,127.133970
명가우동집,37.5343574,127.122194
의리치킨,37.5319345,127.130053
벨라빈스,37.5243802,127.133581
발리,37.5463186,127.134356
황금참숯풍천장어,37.5400904,127.136426
봉구비어,37.5463904,127.142367
깡돈,37.5426387,127.129665
에이컷 스테이크 올림픽공원점,37.5248824,127.127473
경성주막,37.5514487,127.131185
하루식당,37.5275338,127.125181
코스탁,37.5416116,127.129674
꽃보다 꼬치,37.5394240,127.127973
ELEPHANT 엘리펀트,37.5436602,127.142487
외양간,37.5465539,127.141225
담소소사골순대육개장 성내1호(강동구청)점,37.5287436,127.122830
신토불이,37.5374968,127.143018
본스치킨 고덕아이파크점,37.5588354,127.154965
회밀리,37.5504599,127.171900
빨간쭈꾸미,37.5514750,127.131864
그린퓨전포차,37.5299723,127.136340
풍성한,37.5425970,127.134813
전주가,37.5285078,127.124334
주양 마마돈까스,37.5532846,127.148435
방이샤브샤브칼국수,37.5543880,127.129334
조가네곱창,37.5361002,127.127096
그집랭삼,37.5485226,127.172065
온유나베,37.5386693,127.134184
유미벅스,37.5385099,127.131671
제주하루방집,37.5276492,127.135024
마배식 등심칼국수 소한마리,37.5387427,127.140882
고봉민김밥인 강동천호역점,37.5379688,127.123773
푸줏간정육식당,37.5387427,127.140882
꼼떼,37.5328218,127.149368
김선생조개찜,37.5256226,127.134432
형제닭발 천호점,37.5479666,127.142778
고봉민김밥인 명일역점,37.5513892,127.143769
박대박조개찜 둔촌점,37.5283429,127.135070
돈집,37.5525319,127.129376
탕신홍대포,37.5487949,127.143322
오륙도,37.5504233,127.172330
영무 차이나 객잔,37.5385069,127.126127
갈현동 할머니딸 떡볶이,37.5487494,127.127819
수 숯불꼬치,37.5252260,127.134567
보람푸드,37.5626835,127.161096
메가엠지씨커피 암사점,37.5549124,127.135819
웅골,37.5235712,127.131906
찬앤찬치킨,37.5428285,127.144771
멘야세븐,37.5364255,127.142281
안녕식당,37.5398472,127.128189
이모네 김치 삼겹살,37.5370516,127.138492
강동수제꼬치,37.5516696,127.142853
김가네 김밥 천호로데오점,37.5399282,127.128257
성원 보리밥,37.5508334,127.125310
에르마노 키즈카페,37.5466585,127.144167
시집,37.5363801,127.126542
돈앤동,37.5537584,127.128314
흑돼지 생고기구이,37.5324466,127.122927
딱좋다,37.5404561,127.147120
강동해물찜 해천탕,37.5322222,127.138573
신의주찹쌀순대,37.5507361,127.174073
카페 메종드한,37.5262856,127.129659
찌돌이와 떡순이네,37.5330494,127.132160
효성어묵,37.5486019,127.146423
옛날손만두,37.5325074,127.141221
고모네식당,37.5332517,127.136482
전주명가콩나물국밥,37.5405985,127.124897
금보석,37.5258809,127.129014
진국밥,37.5489093,127.172519
투다리,37.5362194,127.125162
더식당,37.5387307,127.127542
바른맥주 명일점,37.5520388,127.143046
족보명가,37.5503261,127.171005
블루베리,37.5292163,127.135558
굿맘할매순대국(길동역점),37.5384000,127.141176
요다래,37.5276873,127.124820
콩심굽은다리역점,37.5435889,127.141842
백년황소,37.5347155,127.124446
본도시락 천호점,37.5376548,127.130957
복둥이,37.5384931,127.146120
부자 메밀막국수,37.5511547,127.128185
장영준 장어사랑,37.5422958,127.121619
서초면옥 천호점,37.5460930,127.126366
쿠시모루,37.5352040,127.131066
젠틀맨보쌈 길동점,37.5373076,127.142961
더(The) 맛있는 족발보쌈(명일점),37.5514166,127.143452
커피스미스 강동첨단단지점,37.5497975,127.175123
이모네포차,37.5335813,127.131900
다이너스티 웨딩뷔페,37.5351291,127.133612
하림맥시칸,37.5327158,127.132352
황제짬뽕,37.5248263,127.129396
통골뱅이포차,37.5371122,127.140641
강남한의원식품사업부 더쌍화커피,37.5492262,127.128555
맘스터치 명일점,37.5501159,127.146131
이태리하우스,37.5421084,127.144238
아이케이푸드,37.5394783,127.127702
지오펍,37.5270303,127.132534
암사초밥,37.5522342,127.129772
강동풍천장어,37.5475682,127.144406
아키노유키2,37.5389661,127.126467
까마귀포차,37.5386134,127.127655
깡통포차,37.5423313,127.130671
고기가,37.5265073,127.132929
야믄손 밥상,37.5516455,127.132486
부부식당,37.5287933,127.135162
숯불직화꼬치바베큐,37.5446938,127.144616
천객가,37.5497975,127.175123
아우네쭈꾸미,37.5472735,127.134470
박지윤 양푼김치찌개,37.5360834,127.125987
감동집,37.5421295,127.133896
조선돈까스,37.5347949,127.142063
불닭발 동대문 엽기떡볶이 암사점,37.5549506,127.133884
성화 별난집,37.5403039,127.122238
천호동족발,37.5447626,127.131920
만돌다방,37.5376531,127.147827
하시라도,37.5292489,127.122039
CGV천호,37.5457058,127.142230
훅(HOOK),37.5489003,127.129958
영심이 돼지불백,37.5280959,127.121800
오늘은여기,37.5391245,127.137975
옥이네,37.5424499,127.129313
세계사,37.5355310,127.136690
(주)월드스포츠가인볼링센타,37.5384137,127.137114
순남시래기 길동역점,37.5368783,127.140290
스테이지28웁시데이지,37.5641083,127.146181
스테이지28웁시데이지,37.5641083,127.146181
더 돈까스,37.5457058,127.142230
다채원,37.5457058,127.142230
강동반상,37.5497975,127.175123
참치학교(강동점),37.5345641,127.139155
진성정육식당,37.5521164,127.130337
노리파크,37.5504088,127.126328
100년의꿈 Jeju 해물탕,37.5356627,127.147144
웃고살족,37.5460591,127.140601
60계 암사롯데캐슬점,37.5552945,127.140358
참사랑해(海),37.5394906,127.140850
한왕스1980,37.5471925,127.126176
시연,37.5488009,127.172745
현숙코다리,37.5370516,127.138492
셰프떡볶이,37.5399522,127.122588
아뜨랑,37.5495290,127.147160
남도진순대국,37.5347949,127.142063
예촌호프,37.5338199,127.136031
피터베이커리,37.5331491,127.123211
우돈숯불명가,37.5463261,127.170691
사람이좋다,37.5438552,127.145146
폴바셋 상일동점,37.5497536,127.174354
돈키포차,37.5249292,127.134182
치킨매니아 고덕점,37.5608532,127.155241
신참떡볶이,37.5532936,127.155497
돈돼지,37.5585009,127.168987
김밥천국(길동점),37.5400632,127.144211
마혼참치,37.5401484,127.124501
길동뒷고기,37.5373283,127.140721
캐서린다이너(Kathryn Diner),37.5485470,127.154197
경성순대국,37.5447654,127.129374
돈쥬앙호프,37.5398442,127.122452
두끼 천호로데오점,37.5391464,127.126321
형월(馨月),37.5507115,127.172387
은하철도990,37.5403363,127.125780
고향의 맛,37.5459012,127.136957
88캔터키치킨,37.5289411,127.131915
미스터보쌈 스텐딩스테이크 성내점,37.5321483,127.123831
어부네코다리 명일점,37.5524166,127.143522
박대감황금돈가,37.5271190,127.125486
비전퓨전포차,37.5465817,127.132681
따뜻한밥상,37.5327642,127.137330
다림원,37.5394906,127.140850
낭만횟집,37.5463904,127.142367
암사수산,37.5502799,127.128919
우연,37.5388814,127.137873
미나리깡,37.5464176,127.134412
육대장 명일점,37.5538798,127.155045
어쩌다,37.5417805,127.147145
솔리Solely,37.5397933,127.128076
야화,37.5516604,127.143011
우리동네 연탄구이,37.5419957,127.124311
밥집,37.5490388,127.135028
순창 버들골 추어탕,37.5288986,127.120986
진달래 양꼬치,37.5384747,127.130913
호호치킨호프,37.5585009,127.168987
강동 정육식당,37.5338650,127.127783
왕십리곱창,37.5497843,127.171842
청년다방,37.5276490,127.127014
홍코너,37.5502799,127.128919
야미가,37.5439547,127.137214
수지네 식당,37.5301975,127.136409
시골밥상,37.5414827,127.147495
다미 多味,37.5466296,127.145672
벌스커피,37.5312380,127.124124
신가네분식,37.5266904,127.130293
닛시 원두볶는집,37.5271726,127.125973
전통 춘천닭갈비,37.5539729,127.129910
쭌이네,37.5379688,127.123773
동경규동 명일점,37.5501421,127.146788
카페1046,37.5390695,127.146291
바다양푼이 동태탕,37.5489450,127.172790
sono1355소노1355,37.5273873,127.135532
토마토피자,37.5315086,127.132270
와플대학 천호로데오캠퍼스,37.5393701,127.127815
명태가,37.5466585,127.144167
갱여사네 홍떡,37.5315811,127.131806
빙삼,37.5495494,127.129575
불닭발땡초 동대문엽기떡볶이 강동구청점,37.5309433,127.121567
무모한초밥 천호점,37.5452650,127.125505
섭이네골목집,37.5334062,127.143090
먹고 먹고 먹고,37.5501451,127.171514
나쁜곱창,37.5627146,127.177236
1958,37.5371237,127.146050
파우치커피 올림픽파크점,37.5261000,127.126310
드림호프,37.5419427,127.123225
길동김밥,37.5380775,127.139568
카페 다른,37.5512220,127.140430
대가돈가츠,37.5397483,127.128042
동대문엽기떡볶이 올림픽성내점,37.5243168,127.133875
고가네쭈꾸미,37.5506048,127.171436
명성깔끄미순대국,37.5386586,127.143371
스시진,37.5393388,127.123255
60계치킨 암사선사점,37.5508047,127.126849
암사골목냉면,37.5490661,127.126609
철뚝집(성내점),37.5346491,127.127637
최대패 강동구청점,37.5306708,127.123704
그래도참치 길동점,37.5427929,127.144477
인조이 더 주스,37.5265057,127.134377
서울본가순대,37.5464457,127.141259
진도댁 멸치국수,37.5405026,127.145921
그린호프,37.5488120,127.136374
돈카와치,37.5322963,127.128696
바우네 나주곰탕 명일역점,37.5505211,127.146359
모비딕,37.5367256,127.139928
굽네치킨 둔촌2동점,37.5352484,127.147087
연,37.5352846,127.139427
신사골 감자탕 천호점,37.5466693,127.134899
지코바 성내1호점,37.5273641,127.132184
호호함박,37.5478818,127.172799
어부네코다리조림 길동점,37.5398053,127.141359
암사구르메,37.5535222,127.130091
송화의카페,37.5487831,127.172598
타짜,37.5305192,127.122188
삼성명가식당,37.5521642,127.143680
금봉왕갈비찜닭,37.5305711,127.124247
인센스,37.5490234,127.155114
리끼다,37.5358280,127.128872
불탄연탄화덕구이,37.5452749,127.133007
앤드와플,37.5303851,127.121158
도야족발 길동점,37.5412737,127.141554
부타,37.5385882,127.125969
써니(Sunny),37.5385880,127.126139
진양반갈비(성내점),37.5326365,127.122192
날아라 닭도리탕,37.5498861,127.126497
국내산돼지고기 찌개방,37.5426533,127.132776
피자엠 암사역점,37.5489997,127.129687
억조푸드,37.5487311,127.136261
우지커피 강동성심병원점,37.5369379,127.135516
하루참치,37.5495333,127.127832
프롬투커피 From to Coffee,37.5440443,127.145214
크라운호프 길동사거리점,37.5346918,127.137797
육대쌈(암사점),37.5544158,127.136747
자담치킨 서울암사점,37.5512143,127.131320
도니네 족발보쌈,37.5424373,127.132550
해중천반점,37.5361289,127.125603
키노시타,37.5358232,127.124969
강동호치민,37.5365980,127.133286
오막네 포차,37.5423284,127.133217
WOW 신내떡,37.5356472,127.129472
황가네 곱창,37.5483897,127.135389
카쿠(KAKU),37.5279247,127.130397
상일양푼이,37.5374998,127.124191
소소,37.5498733,127.130039
응급실국물떡볶이 서울 고덕점,37.5609264,127.154415
백만장자전집,37.5422845,127.132244
하남족뱅이,37.5287564,127.135897
분더버거,37.5356206,127.129098
코코,37.5287254,127.131394
우리동네,37.5316087,127.131331
맛깔참죽강동경희대병원점,37.5534892,127.157444
마카오미,37.5535999,127.155520
케이에프씨 천호역점,37.5364710,127.125864
KFC둔촌동매장,37.5299708,127.137607
샬롬플라워카페,37.5477654,127.145233
플레이팅 강동경희대병원점,37.5534892,127.157444
1등돼지숯불갈비,37.5492262,127.128555
라무진 고덕역점,37.5532318,127.154501
닭한마리칼국수,37.5398526,127.146972
아빠가 만든 자장면,37.5269340,127.129977
천호누룽지통닭구이,37.5360368,127.127436
피자마루(암사점),37.5481415,127.131711
홍담족발,37.5605645,127.155546
명성왕족발,37.5505775,127.128682
가장맛있는족발,37.5372057,127.137700
백채 암사역점,37.5505150,127.128196
원앤온리,37.5346069,127.148534
팍스하우스,37.5435447,127.141106
고분다리순대국,37.5422676,127.131237
착한동행,37.5333713,127.142128
소뚜레청담,37.5498645,127.172430
야무진김밥,37.5323640,127.124307
암사고바우집,37.5532892,127.128947
배째,37.5492157,127.129868
에프이아이4호점,37.5417813,127.138964
슈 SU,37.5370516,127.138492
큰집보쌈,37.5361289,127.125603
착한족발,37.5614277,127.169989
오복이네,37.5425764,127.128985
술집,37.5362480,127.123634
순정키친,37.5365980,127.133286
한우전문 육회이야기 강동구청점,37.5290686,127.122197
구이구이꼬치,37.5544442,127.135490
부엉이숲바베큐,37.5576884,127.126748
둔내포차,37.5273341,127.134842
