경도,위도
127.142679,37.55031684
127.1232845,37.53681365
127.1238327,37.53946787
127.1256388,37.55367666
127.1226101,37.55082498
127.1324224,37.52896603
127.1383944,37.54355958
127.1257765,37.52553196
127.1411652,37.53383698
127.1273806,37.55410297
127.1333261,37.53028261
127.1206474,37.53229857
127.1408428,37.53995183
127.1273064,37.54501712
127.1526304,37.55331217
127.1247381,37.53110407
127.1402627,37.54792368
127.1192319,37.54181035
127.1301633,37.52682387
127.1345736,37.55018638
127.1397119,37.53517392
127.1325542,37.53697606
127.1257765,37.52553196
127.1295859,37.52610676
127.1258382,37.5363543
127.1324207,37.52813912
127.1313949,37.54635969
127.1407525,37.54261224
127.1345866,37.53605409
127.1410953,37.54784493
127.1233074,37.54985707
127.1236744,37.54050459
127.123572,37.53688943
127.1251729,37.53952902
127.1414404,37.54758977
127.1421189,37.5466764
127.144236,37.54166172
127.1368274,37.53535334
127.1518062,37.56014071
127.1325956,37.53707461
127.1310141,37.54725745
127.1345866,37.53605409
127.1241266,37.53803257
127.1407555,37.54594249
127.1232628,37.53851889
127.124415,37.53585423
127.13038,37.54227121
127.1305569,37.5347712
127.1196395,37.53294841
127.1376924,37.53662245
127.1312612,37.54743913
127.1236107,37.53905785
127.1345866,37.53605409
127.1254152,37.54746965
127.1335073,37.54882792
127.1357821,37.55031473
127.1435126,37.52635832
127.1331083,37.5297733
127.1317176,37.55200447
127.1269191,37.54932559
127.1312655,37.54244718
127.1376293,37.5416779
127.1698327,37.54992679
127.1344677,37.54977419
127.1341894,37.54999702
127.1339611,37.53621927
127.1240787,37.55058963
127.1410682,37.5486996
127.1205078,37.5421918
127.1308705,37.52869103
127.1344067,37.53558151
127.1399383,37.52785373
127.1376295,37.54078929
127.1241057,37.53941526
127.1505198,37.56071312
127.1224588,37.54133288
127.1245344,37.54330391
127.152673,37.55392314
127.1248118,37.53921998
127.122729,37.53613969
127.142138,37.52631402
127.1370537,37.5321215
127.125055,37.53553733
127.1367576,37.53253981
127.1264059,37.55423852
127.1307879,37.54736053
127.1310141,37.54725745
127.1224473,37.53662043
127.1261765,37.54519045
127.1335217,37.53598969
127.1488206,37.55902606
127.1378546,37.55445423
127.1248835,37.53336821
127.12114,37.52806174
127.1262495,37.55242122
127.1305906,37.53397072
127.1225066,37.53943494
127.1248295,37.55147958
127.1340256,37.53292998
127.1307879,37.54736053
127.1523608,37.56041749
127.1248373,37.53862391
127.1405872,37.54475091
127.1325192,37.54876591
127.1215855,37.54245185
127.1411124,37.5429258
127.1221798,37.53600328
127.1446468,37.54042984
127.1313009,37.52512526
127.1366222,37.54091008
127.1263256,37.52523954
127.1207688,37.54593948
127.1204498,37.53648005
127.1206195,37.54116865
127.1346516,37.53674435
127.1310167,37.52416506
127.1255241,37.55340491
127.1519082,37.55231273
127.1526304,37.55331217
127.1330377,37.52838359
127.1310884,37.53737674
127.1322761,37.55122996
127.1238488,37.55030753
127.1698327,37.54992679
127.1235535,37.54914766
127.1280043,37.54229686
127.1409422,37.52965431
127.1243265,37.53893434
127.1384388,37.5374448
127.169358,37.55003037
127.143586,37.5503825
127.1309291,37.53362259
127.122297,37.54271674
127.1270925,37.54977069
127.1218077,37.54313056
127.1186102,37.5307344
127.1421226,37.54757259
127.1231266,37.54949344
127.1209025,37.53797886
127.1245781,37.54315756
127.1242787,37.53280343
127.1428883,37.54664619
127.1399685,37.53687956
127.1328882,37.54819707
127.1239303,37.53600287
127.1280669,37.54247307
127.1330956,37.54646627
127.134712,37.55406468
127.1268827,37.53261738
127.1279225,37.53147489
127.1388997,37.53158836
127.1407195,37.55126227
127.1290712,37.54293561
127.1535356,37.56109547
127.1455689,37.55329474
127.1349546,37.53057177
127.1311164,37.54232261
127.1399602,37.5514721
127.1279225,37.53147489
127.1327054,37.52890279
127.1432327,37.5372925
127.1372324,37.53893692
127.1250698,37.53503306
127.1303387,37.52228432
127.1294109,37.5518861
127.1244837,37.53271979
127.122908,37.55063558
127.1414955,37.55168661
127.1455622,37.53241702
127.1458,37.53249641
127.1255779,37.55053592
127.1249391,37.55363862
127.140978,37.53375829
127.1345866,37.53605409
127.1240787,37.55058963
127.1251021,37.53962741
127.1332681,37.53412064
127.1324578,37.55209082
127.1319087,37.52776913
127.1434378,37.54828017
127.1231729,37.54242083
127.1273733,37.5419871
127.1339611,37.53621927
127.1256616,37.55015701
127.1255467,37.53990452
127.1320774,37.52881336
127.1362388,37.55221387
127.128108,37.52789192
127.1384388,37.5374448
127.1261645,37.53919596
127.1284925,37.53663749
127.1211395,37.53778883
127.125055,37.53553733
127.1325192,37.54876591
127.1253911,37.54962694
127.1689144,37.55010473
127.126619,37.55176835
127.1318576,37.53681174
127.1247141,37.53146292
127.1277555,37.54255298
127.1376924,37.53662245
127.1261703,37.53281821
127.1348735,37.53855346
127.1383102,37.53841061
127.1706017,37.57103469
127.1246694,37.53576508
127.1412951,37.54667158
127.1526116,37.5530613
127.1306933,37.54229775
127.1325542,37.53697606
127.1237841,37.52782868
127.1389727,37.54360429
127.1337944,37.53567142
127.1326143,37.53815262
127.1224433,37.55084698
127.1371089,37.53481239
127.1253235,37.55016894
127.1288035,37.52420544
127.1402578,37.55129023
127.1310138,37.53741017
127.1345866,37.53605409
127.1352373,37.53950141
127.1231716,37.55060039
127.1595155,37.56259688
127.1332951,37.53822733
127.1371089,37.53481239
127.141615,37.5420585
127.1330216,37.53615141
127.122729,37.53613969
127.1431772,37.53713578
127.126805,37.54162357
127.1222569,37.53613995
127.1264625,37.55151737
127.1319695,37.52734691
127.1250409,37.5474722
127.1440989,37.53986881
127.1397206,37.54651258
127.1691269,37.54886232
127.1222123,37.55092156
127.1446403,37.54926895
127.1319695,37.52734691
127.1415159,37.52784269
127.1336368,37.53416029
127.1234153,37.53953242
127.1529145,37.55198019
127.1413388,37.54008151
127.1193214,37.53053527
127.141084,37.53973198
127.1352594,37.53855317
127.1421219,37.54697269
127.132313,37.54813065
127.1344067,37.53558151
127.1306625,37.52980512
127.1389727,37.54360429
127.1237379,37.53906415
127.1236169,37.5480618
127.1241057,37.53941526
127.1249076,37.54824113
127.1247189,37.53405957
127.1383944,37.54355958
127.1285363,37.54831603
127.1318247,37.52692614
127.1266853,37.53956223
127.1320006,37.5256278
127.1345866,37.53605409
127.1306652,37.53331537
127.1417532,37.53448205
127.1233386,37.53668167
127.1349546,37.53057177
127.1370543,37.53674124
127.1405636,37.55127252
127.1308514,37.53599983
127.1296399,37.52332795
127.1267071,37.54862359
127.1303701,37.54669352
127.1238549,37.53916748
127.1279597,37.54166927
127.1426349,37.54253115
127.1358733,37.53827719
127.1269791,37.54180178
127.1336302,37.53789776
127.131275,37.54679695
127.1220054,37.54212831
127.1250409,37.5474722
127.1759235,37.56488604
127.1251401,37.53969804
127.1322527,37.52747827
127.1261605,37.54871955
127.16914,37.55080899
127.1314965,37.52925913
127.1412951,37.54667158
127.1271188,37.55059226
127.1432244,37.53650157
127.125317,37.53986182
127.1250706,37.53933324
127.1221752,37.53632204
127.1393601,37.55115438
127.1383102,37.53841061
127.1302791,37.52590398
127.1377735,37.53437367
127.1289644,37.53439999
127.1374954,37.55531088
127.1374954,37.55531088
127.1308514,37.53599983
127.1511179,37.55998149
127.1306427,37.52582007
127.1409473,37.53398322
127.1358733,37.53827719
127.1421189,37.5466764
127.1269184,37.53935525
127.1236969,37.55010173
127.1404651,37.54592069
127.1194535,37.54004427
127.1400293,37.54680366
127.1413388,37.54008151
127.1259149,37.54975061
127.1416162,37.54455223
127.1345866,37.53605409
127.1344067,37.53558151
127.1234115,37.53690216
127.126474,37.54266237
127.1223067,37.53945453
127.1237966,37.5334973
127.1401189,37.54236446
127.1268934,37.54079459
127.1526517,37.55361756
127.1271096,37.54094933
127.129738,37.54808888
127.1376924,37.53662245
127.1374954,37.55531088
127.1243988,37.54416817
127.1694924,37.55024075
127.119457,37.52902396
127.1342827,37.53383027
127.1230898,37.53674162
127.1406152,37.55181315
127.1350876,37.53788756
127.127725,37.52801455
127.1330334,37.52876781
127.1342058,37.53309457
127.1233975,37.53701869
127.1691591,37.54872601
127.128493,37.54232471
127.1267568,37.55231641
127.1192612,37.5400945
127.1229244,37.55239633
127.1293116,37.52737592
127.1376905,37.536907
127.1431301,37.52652966
127.1401851,37.5288639
127.1278271,37.52929608
127.1210151,37.54591727
127.1435718,37.54087051
127.120688,37.52857204
127.1374848,37.53703598
127.1357346,37.53279016
127.1397639,37.5380882
127.1237,37.53830968
127.1331627,37.53383454
127.1751687,37.56768656
127.1304172,37.53661592
127.1320946,37.52807908
127.1685153,37.54879497
127.1415116,37.54869468
127.1292164,37.53991212
127.1288418,37.52728007
127.1396768,37.54111224
127.1313009,37.52512526
127.1303387,37.52228432
127.1516357,37.54903162
127.1337162,37.5390336
127.1267717,37.55009768
127.1408294,37.55274161
127.1344483,37.53770548
127.1421189,37.5466764
127.1326619,37.52739775
127.1399861,37.54388771
127.1324185,37.55170299
127.1261416,37.54977177
127.1400384,37.55222597
127.1365561,37.53529977
127.170948,37.56444075
127.1691136,37.54999419
127.1719746,37.56738102
127.1326619,37.52739775
127.1224164,37.54226731
127.1356272,37.53706385
127.1314158,37.52543719
127.1289489,37.54251644
127.122908,37.55063558
127.1385638,37.54528339
127.1236762,37.53948801
127.1304306,37.53401983
127.16962,37.54956154
127.1290779,37.54327872
127.1223867,37.54298185
127.1518881,37.55324223
127.1747968,37.54691093
127.1408493,37.55092624
127.1691507,37.54982091
127.1724339,37.55242289
127.1724339,37.55242289
127.1681516,37.54933373
127.1421975,37.54459997
127.1216065,37.53205624
127.1310066,37.54589512
127.1413553,37.54479249
127.143798,37.53655336
127.1398911,37.54117953
127.1686484,37.54881075
127.1395696,37.55208504
127.117343,37.52798875
127.1724339,37.55242289
127.1205223,37.52833669
127.1314376,37.5422022
127.1265127,37.55385825
127.1695221,37.54891187
127.1281511,37.52502937
127.170948,37.56444075
127.1195006,37.53257978
127.1697457,37.55036437
127.1294717,37.53436076
127.1384608,37.53226932
127.1350032,37.53889538
127.1388642,37.54519323
127.1580032,37.56088861
127.122908,37.55063558
127.132196,37.52835784
127.1518881,37.55324223
127.127487,37.54875897
127.1319695,37.52734691
127.1222605,37.54018545
127.1271847,37.54468538
127.1277423,37.55391224
127.1327057,37.52871885
127.167746,37.55229238
127.1704325,37.56587581
127.1333213,37.55206664
127.1378615,37.55060916
127.1253062,37.5330553
127.1318532,37.527621
127.1501788,37.54887411
127.1250632,37.54287517
127.1254251,37.55312927
127.1704325,37.56587581
127.1220322,37.5406106
127.1451789,37.52691647
127.1325012,37.54777019
127.1337737,37.53322825
127.1684697,37.54674261
127.1182867,37.53039585
127.1382738,37.54617018
127.1236227,37.53707232
127.1698604,37.54974816
127.1696784,37.54924546
127.1318725,37.53722451
127.1333968,37.53359392
127.1386845,37.53861171
127.1412577,37.54849362
127.1221368,37.54842022
127.1709604,37.56583189
127.1369682,37.53566505
127.1248835,37.53336821
127.1308335,37.52289815
127.1401851,37.5288639
127.1292954,37.54414319
127.1315487,37.54643371
127.1265369,37.55457049
127.1418967,37.5428429
127.1407525,37.54261224
127.1490409,37.53847784
127.1430585,37.54088741
127.1695272,37.54912799
127.1234943,37.53653327
127.1384525,37.54620051
127.1406553,37.55219032
127.1312336,37.54618837
127.1519082,37.55231273
127.1407525,37.54261224
127.1343836,37.53304194
127.1412908,37.54053947
127.1251601,37.53593989
127.1264652,37.54184901
127.1314721,37.52421457
127.1312529,37.5466893
127.1368004,37.53778731
127.1253223,37.53998431
127.1248373,37.53862391
127.1312994,37.54208601
127.1693122,37.55026748
127.1286186,37.54711435
127.1401914,37.55221671
127.1235676,37.53674189
127.1440383,37.54966988
127.1255057,37.53124392
127.1234628,37.54048107
127.1417531,37.55030325
127.1658547,37.55911998
127.1240924,37.55116367
127.1697181,37.54855858
127.1334927,37.54575298
127.1307231,37.54608163
127.1209423,37.53389327
127.1313944,37.54202984
127.1248835,37.53336821
127.1529145,37.55198019
127.1518881,37.55324223
127.125055,37.53553733
127.1526791,37.54657644
127.1421734,37.54431411
127.1356272,37.53706385
127.1268827,37.53261738
127.1425415,37.54328947
127.1318247,37.52692614
127.1371949,37.55072386
127.133472,37.52998562
127.1379421,37.53203855
127.1220374,37.52738492
127.1692712,37.5505051
127.1327054,37.52890279
127.1337348,37.55511861
127.1316937,37.52524005
127.1697181,37.54855858
127.1702513,37.54740261
127.1436958,37.54982944
127.1352192,37.53844115
127.1276806,37.52519109
127.1689144,37.55010473
127.1516036,37.55271196
127.126474,37.54266237
127.1702513,37.54740261
127.1421588,37.53368166
127.1262269,37.55064706
127.1247453,37.53606964
127.1240393,37.53637278
127.1337831,37.53878242
127.1259408,37.53995521
127.1405975,37.55058763
127.1393768,37.53817838
127.1318725,37.53722451
127.1315424,37.54272132
127.1403565,37.545064
127.1245275,37.53709034
127.1316952,37.52481431
127.1696539,37.54892778
127.1695897,37.548776
127.1442354,37.54031159
127.1395121,37.5353652
127.1356272,37.53706385
127.1256391,37.53590679
127.1237258,37.52720026
127.1295712,37.52877866
127.1369344,37.53241632
127.1516036,37.55271196
127.1238488,37.55030753
127.1322128,37.55081995
127.1370543,37.53674124
127.1237379,37.53906415
127.1188443,37.52988023
127.1325391,37.54666302
127.1248943,37.53448111
127.1310195,37.5519913
127.128493,37.54232471
127.1365561,37.53529977
127.1316937,37.52524005
127.1652619,37.56216244
127.1234645,37.55041937
127.1291649,37.52373494
127.1269682,37.53048169
127.1193214,37.53053527
127.1696954,37.54913996
127.1231944,37.53692403
127.1407195,37.55126227
127.1506429,37.56080045
127.1349954,37.53571372
127.1203093,37.53241243
127.1248391,37.54287304
127.1264406,37.54970207
127.1382373,37.54355851
127.1251774,37.52515041
127.128108,37.52789192
127.1200431,37.53025311
127.1693128,37.5508337
127.1249672,37.53932169
127.1268751,37.52538055
127.1181633,37.53084621
127.1294796,37.53272913
127.12767,37.55457858
127.1291162,37.5515435
127.1248614,37.55330234
127.1284127,37.54285043
127.1221633,37.54573503
127.120375,37.53047391
127.1596812,37.56093376
127.1429496,37.5362622
127.1376905,37.536907
127.1351415,37.55012522
127.1385043,37.53860071
127.1240412,37.53789322
127.1330377,37.52838359
127.1328905,37.54286415
127.1697858,37.54894365
127.1398922,37.53736915
127.1311139,37.52462879
127.172218,37.56752447
127.1188177,37.52880693
127.1377511,37.53789387
127.1419447,37.54296738
127.1510906,37.54902935
127.169877,37.54965912
127.126041,37.54932955
127.12767,37.55457858
127.1398911,37.54117953
127.1214853,37.52762876
127.1511937,37.55459539
127.1260018,37.52593483
127.1298531,37.53352509
127.1679216,37.55888556
127.1317614,37.54749639
127.1324185,37.55170299
127.1687817,37.54882652
127.1227379,37.54967532
127.1243738,37.54660419
127.1201893,37.53297091
127.13185,37.55498762
127.1417532,37.53448205
127.1321132,37.52599395
127.1379318,37.54543934
127.1673968,37.56138016
127.1295871,37.54815109
127.1377696,37.53712982
127.1295543,37.55189374
127.1306907,37.55193163
127.169659,37.54935067
127.1362872,37.53914305
127.1269526,37.55375371
127.1249618,37.5495492
127.1393607,37.54571781
127.170799,37.56796893
127.1196999,37.54021726
127.1695104,37.55014171
127.1214469,37.54200635
127.1376271,37.53836593
127.1383513,37.53941049
127.1392151,37.53090117
127.1510906,37.54902935
127.1322974,37.52779568
127.1231123,37.53868409
127.1695146,37.5485797
127.1213356,37.53490725
127.1211516,37.54587712
127.1304994,37.52585558
127.1431961,37.5481448
127.1276888,37.54141532
127.1246743,37.53777459
127.1382006,37.54161251
127.1222162,37.53606438
127.1211021,37.53245945
127.1235891,37.53883395
127.1667998,37.54579259
127.1411977,37.52804088
127.1377696,37.53712982
127.1724371,37.54886916
127.122729,37.53613969
127.1182059,37.54212535
127.1399204,37.5528047
127.1188989,37.53252896
127.1436752,37.54956603
127.1526893,37.55417425
127.1205033,37.52806244
127.1407771,37.54101336
127.1367156,37.53593594
127.1669275,37.55879248
127.1697825,37.55017127
127.1404435,37.55452058
127.1368313,37.53569866
127.1400049,37.52870844
127.1248373,37.53862391
127.1252517,37.54775112
127.1231756,37.5499566
127.1699658,37.54918907
127.1256917,37.54923994
127.137066,37.53236665
127.1692584,37.54888012
127.1248373,37.53862391
127.1209745,37.54281086
127.1375368,37.53717475
127.124087,37.53627147
127.1381474,37.5477836
127.1250706,37.53933324
127.166602,37.55825937
127.119457,37.52902396
127.1276693,37.52642433
127.1272989,37.54911999
127.1187506,37.54231141
127.1213003,37.52799198
127.1344067,37.53558151
127.1414342,37.53433944
127.153062,37.55331125
127.1238354,37.53927146
127.1421952,37.54105131
127.1358283,37.53303303
127.1235907,37.53651529
127.1293279,37.5482745
127.169334,37.55014869
127.1190469,37.52991057
127.128905,37.55175575
127.1236749,37.5393893
127.1304718,37.54520809
127.1700355,37.54884717
127.1383513,37.53941049
127.1404249,37.54856353
127.1346685,37.54187071
127.1327442,37.53848022
127.1522656,37.55414148
127.124956,37.53400213
127.1724339,37.55242289
127.123572,37.53688943
127.1418921,37.5462335
127.1359914,37.52832017
127.120878,37.53112686
127.1352077,37.53642885
127.1252241,37.52597736
127.1207432,37.52823924
127.1321132,37.52599395
127.1247164,37.54755351
127.1190007,37.52872605
127.1689157,37.54884065
127.1324224,37.52896603
127.1210557,37.54115216
127.1682274,37.54987083
127.146924,37.5313153
127.1326837,37.55414618
127.1238549,37.53916748
127.1234665,37.5494158
127.1344626,37.52963614
127.1300655,37.53787864
127.1210249,37.53094578
127.1677241,37.54645371
127.1303701,37.54669352
127.1251774,37.52515041
127.1317087,37.53644902
127.1300372,37.54511603
127.1339611,37.53621927
127.1294796,37.53272913
127.1436436,37.53172501
127.152176,37.56032538
127.1377511,37.53789387
127.1463529,37.5356429
127.1340827,37.54936682
127.1441681,37.52607944
127.134062,37.54028805
127.1504969,37.56048197
127.1433758,37.53647209
127.1311139,37.52462879
127.1383513,37.53941049
127.1697329,37.54879322
127.1312375,37.53577903
127.1330334,37.52876781
127.1188989,37.53252896
127.1249618,37.5495492
127.1720075,37.55354996
127.1209745,37.54281086
127.1390671,37.53130267
127.1239653,37.52774532
127.1216742,37.53538222
127.1739905,37.55260823
127.132947,37.53353905
127.1326816,37.54620699
127.1391748,37.53110489
127.1224884,37.54326556
127.1272776,37.54192177
127.1371295,37.53541209
127.1318576,37.53681174
127.1526801,37.560577
127.1294739,37.54818883
127.1414696,37.54621092
127.1269526,37.55375371
127.1393959,37.54273935
127.1226101,37.55082498
127.1391635,37.53820576
127.1408602,37.54767152
127.1329223,37.52807551
127.1332164,37.55279189
127.1235469,37.54093126
127.1234562,37.53824183
127.1254251,37.55312927
127.1216273,37.54016201
127.117343,37.52798875
127.1455689,37.55329474
127.1686484,37.54881075
127.1672264,37.56148808
127.1329223,37.52807551
127.1301112,37.53463141
127.1440383,37.54966988
127.1391347,37.54438143
127.1267976,37.54265652
127.1289536,37.53893827
127.1391514,37.55091621
127.132856,37.55390523
127.1263248,37.54952552
127.1249618,37.5495492
127.1403525,37.53329342
127.1285273,37.52873654
127.1304445,37.52448542
127.1289129,37.52450526
127.143866,37.54984164
127.1381362,37.54339323
127.169285,37.54909022
127.1656198,37.57749002
127.1220054,37.54212831
127.1421189,37.5466764
127.169285,37.54909022
127.1386378,37.5427102
127.1371542,37.54254779
127.1720075,37.55354996
127.1661368,37.54578116
127.1318233,37.53776393
127.1379695,37.53758882
127.1266237,37.54833241
127.132964,37.52858095
127.1415385,37.54474933
127.1322765,37.54897839
127.1349546,37.53057177
127.169285,37.54909022
127.1220322,37.5406106
127.1270925,37.54977069
127.1432174,37.54829612
127.1304718,37.54520809
127.1324076,37.554954
127.1374774,37.53431909
127.1250521,37.55270456
127.1271678,37.54998269
127.1280095,37.52364046
127.1297499,37.55165757
127.1209074,37.53627139
127.1314456,37.53491684
127.1228088,37.54584764
127.1369682,37.53566505
127.1440989,37.53986881
127.1313009,37.52512526
127.1191934,37.54036642
127.1421769,37.5435964
127.1327845,37.55182279
127.1668843,37.55940289
127.1262895,37.53977145
127.1303331,37.54217946
127.1275635,37.52383751
127.1248788,37.53960486
127.1245734,37.5507693
127.1528557,37.55227112
127.1314575,37.52720648
127.1216273,37.54016201
127.1410791,37.53403844
127.1719746,37.56738102
127.131105,37.52665104
127.119325,37.53436954
127.1271795,37.53194893
127.1307153,37.52439324
127.1313949,37.54635969
127.1383856,37.53184939
127.1335583,37.54010821
127.1511937,37.55459539
127.1395005,37.54640803
127.1267976,37.54265652
127.1246037,37.52489907
127.1283201,37.55146377
127.122315,37.5275439
127.1245275,37.53709034
127.1498774,37.54887143
127.1408456,37.55061456
127.126805,37.54162357
127.1251081,37.53943956
127.1396161,37.54367453
127.1383573,37.54657065
127.1200832,37.52870756
127.1401442,37.53751403
127.1523504,37.55893028
127.1690274,37.55046992
127.1289997,37.55148728
127.133472,37.52998562
127.1319444,37.5426128
127.1214615,37.52852424
127.1455689,37.55329474
127.1264645,37.55440171
127.1242263,37.53611775
127.1692005,37.54854032
127.1313199,37.53868359
127.1288001,37.53852555
127.1321594,37.52766054
127.1380089,37.53875749
127.1209025,37.53797886
127.1380089,37.53875749
127.1464977,37.53283585
127.1314376,37.5422022
127.1315625,37.52563744
127.1399092,37.54798163
127.1408962,37.55140636
127.132196,37.52835784
127.1265119,37.55254468
127.1404576,37.54880686
127.1694559,37.55043936
127.1232628,37.53851889
127.1366222,37.54091008
127.1249487,37.54876503
127.1442556,37.54047123
127.1316937,37.52524005
127.158228,37.56269506
127.1329488,37.55492594
127.1290362,37.52358867
127.1418967,37.5428429
127.139411,37.53643572
127.125317,37.53986182
127.1356272,37.53706385
127.1399847,37.5516874
127.1254028,37.53999515
127.1224433,37.55084698
127.1412951,37.54667158
127.1236699,37.53639583
127.1254495,37.55376912
127.1200552,37.5324643
127.1442354,37.54031159
127.1357084,37.53224017
127.1720075,37.55354996
127.1267921,37.52630171
127.1292907,37.53306798
127.1435493,37.54861235
127.1383488,37.53252169
127.1336118,37.53327059
127.1220322,37.5406106
127.1261432,37.52589211
127.1696539,37.54892778
127.122317,37.5362549
127.124592,37.53875993
127.1401766,37.55205509
127.1681333,37.55033774
127.1325896,37.52925949
127.1383102,37.53841061
127.1239116,37.55064354
127.1219465,37.52770627
127.1389727,37.54360429
127.1215776,37.53472693
127.1280866,37.53766871
127.1432541,37.53850606
127.1253188,37.55116729
127.1187506,37.54231141
127.1234955,37.54611099
127.1281999,37.53521761
127.1400873,37.53732501
127.1405797,37.55143373
127.1722594,37.54981285
127.1290842,37.53354778
127.1309659,37.53495712
127.1294796,37.53272913
127.1266223,37.52480789
127.1377696,37.53712982
127.1256917,37.54923994
127.1432676,37.55012945
127.141369,37.54212096
127.1248642,37.53947678
127.1296701,37.52704246
127.1269036,37.55225169
127.1414404,37.54758977
127.1236034,37.53898303
127.1248373,37.53862391
127.127799,37.54234333
127.1300549,37.52651737
127.1296213,37.55165727
127.1322947,37.52881143
127.1417424,37.5447096
127.1722594,37.54981285
127.1356272,37.53706385
127.1315988,37.54729211
127.1231233,37.53610105
127.1310253,37.54214347
127.1391951,37.53481198
127.1310106,37.55496351
127.1193733,37.54032052
127.1290494,37.54477648
127.1449575,37.53766708
127.1191698,37.52926697
127.1393607,37.54571781
127.1270904,37.54891688
127.118928,37.52810817
127.1351014,37.5391415
127.1264444,37.54246267
127.1338194,37.53554426
127.1342422,37.53842941
127.1374247,37.53689049
127.1439861,37.56541033
127.1439765,37.56561235
127.1393607,37.54571781
127.1393607,37.54571781
127.1722594,37.54981285
127.1362912,37.53458058
127.1267462,37.53206983
127.1274682,37.55212954
127.1234645,37.55041937
127.1406827,37.54302801
127.1443489,37.53571277
127.1377363,37.54607505
127.1374954,37.55531088
127.1383513,37.53941049
127.12331,37.54720598
127.1698758,37.54881159
127.1356272,37.53706385
127.1197151,37.53996709
127.1442971,37.54953935
127.1391951,37.53481198
127.1331627,37.53383454
127.1203376,37.53316448
127.1678222,37.54634196
127.142279,37.54386901
127.1722582,37.55249298
127.1313076,37.52494284
127.1523702,37.56086819
127.1526304,37.55331217
127.1440578,37.56583073
127.1661181,37.55851548
127.1413388,37.54008151
127.1216273,37.54016201
127.1378438,37.5373312
127.1513255,37.54856056
127.1265099,37.54477578
127.1195815,37.53986248
127.1234484,37.53916156
127.1695177,37.55072912
127.1229053,37.54034766
127.1341282,37.54597355
127.1290503,37.52895308
127.1209629,37.53215947
127.1406571,37.55243387
127.1220322,37.5406106
127.1226141,37.52713023
127.1298122,37.54659242
127.1344602,37.53278043
127.1383513,37.53941049
127.1395005,37.54640803
127.1260561,37.55029525
127.1350032,37.53889538
127.1315487,37.54643371
127.1521303,37.5539693
127.1442777,37.5417936
127.1252079,37.53981101
127.1401406,37.5516788
127.1214469,37.54200635
127.1321587,37.54905368
127.1181193,37.52891611
127.1281719,37.53843525
127.1661181,37.55851548
127.1436281,37.53414523
127.1249091,37.53387854
127.1689781,37.54979697
127.1241453,37.52766284
127.1260561,37.55029525
127.1343404,37.54396561
127.1335421,37.53021269
127.1446237,37.54150074
127.1428883,37.54664619
127.1212517,37.53125039
127.1274223,37.5267058
127.123107,37.52719025
127.1270388,37.55398632
127.1344483,37.53770548
127.1209025,37.53797886
127.1439237,37.55015531
127.1434201,37.53907979
127.1699176,37.54895954
127.1326619,37.52739775
127.1293964,37.53152277
127.1249472,37.53938862
127.1412951,37.54667158
127.1289364,37.5315991
127.1267059,37.54956782
127.1186971,37.53095374
127.1226416,37.54528152
127.1402204,37.53341911
127.1686489,37.5501604
127.1751687,37.56768656
127.1431772,37.53713578
127.1234462,37.52611301
127.1203565,37.54195996
127.1366973,37.53809383
127.1321484,37.5353831
127.137557,37.55123301
127.1407525,37.54261224
127.1243926,37.54866125
127.1210673,37.52870596
127.1251747,37.53976456
127.1310023,37.52433179
127.1685634,37.55061962
127.1405031,37.53867466
127.120383,37.53935542
127.1239847,37.55082074
127.12374,37.54907835
127.1247727,37.53466492
127.1208328,37.53068349
127.1416028,37.54280933
127.1315133,37.52652262
127.1383847,37.54646422
127.143056,37.54052055
127.1335073,37.54882792
127.1258278,37.53230973
127.1434885,37.55053111
127.1370543,37.53674124
127.144221,37.53526511
127.130761,37.52245407
127.1365561,37.53529977
127.1247381,37.53110407
127.1320331,37.54668277
127.1293116,37.52737592
127.134283,37.55502164
127.1699297,37.54789489
127.1310354,37.52275509
127.1384876,37.53982225
127.1271842,37.55340937
127.1697329,37.54879322
127.1193214,37.53053527
127.1408139,37.55218046
127.1274223,37.5267058
127.1213749,37.53058378
127.1522412,37.54903366
127.126001,37.53584393
127.1301363,37.54528772
127.1182867,37.53039585
127.1386861,37.54128854
127.1231039,37.53860164
127.1232696,37.53860093
127.1193174,37.5326515
127.1236268,37.54990391
127.1299129,37.5426691
127.1268219,37.54901357
127.133387,37.54874349
127.1325542,37.53697606
127.1249618,37.5495492
127.142345,37.54406245
127.1349271,37.53470867
127.1339559,37.55441688
127.1280043,37.54229686
127.1284465,37.55122613
127.1296848,37.542448
127.122729,37.53613969
127.1220988,37.53583654
127.1304172,37.53661592
127.1303441,37.54234591
127.126607,37.53565877
127.132519,37.54840655
127.1276085,37.5279149
127.1200431,37.53025311
127.1213184,37.53751209
127.1271708,37.54988923
127.1515436,37.56094512
127.1293747,37.54230112
127.132964,37.52858095
127.1262307,37.53561837
127.1705537,37.56527024
127.1285273,37.52873654
127.1709604,37.56583189
127.1284605,37.53162651
127.1545167,37.55323062
127.1526517,37.55361756
127.1229893,37.53648195
127.134737,37.52998559
127.142361,37.54777821
127.1545167,37.55323062
127.1256917,37.54923994
127.1518881,37.55324223
127.1440989,37.53986881
127.1271038,37.52695138
127.1245661,37.5360511
127.1288431,37.54815765
127.1526801,37.560577
127.1258113,37.55058918
127.1348322,37.53722395
127.1253288,37.55052637
127.1274569,37.54235201
